Episodio,Puntaje
1030,[617.9803]
1031,[-115.98309]
1032,[270.12753]
1033,[-115.94055]
1034,[256.1658]
1035,[246.87015]
1036,[761.0224]
1037,[596.8109]
1038,[688.8987]
1039,[229.52147]
1040,[191.2028]
1041,[658.865]
1042,[198.85612]
1043,[283.88953]
1044,[637.26074]
1045,[245.47885]
1046,[277.68268]
1047,[673.96313]
1048,[620.7765]
1049,[2279.0505]
1050,[775.4583]
1051,[645.87195]
1052,[241.31389]
1053,[-115.97673]
1054,[2277.7212]
1055,[2278.7961]
1056,[268.9687]
1057,[270.95142]
1058,[237.07077]
1059,[797.357]
1060,[301.97644]
1061,[604.4242]
1062,[240.99815]
1063,[291.62854]
1064,[298.0091]
1065,[224.39195]
1066,[292.70602]
1067,[2279.0732]
1068,[613.3195]
1069,[307.35254]
1070,[2280.4966]
1071,[-107.98941]
1072,[591.6729]
1073,[259.91632]
1074,[574.45465]
1075,[707.516]
1076,[265.18704]
1077,[726.87897]
1078,[679.705]
1079,[269.16763]
1080,[635.2492]
1081,[269.6491]
1082,[2278.247]
1083,[289.5542]
1084,[641.329]
1085,[266.94763]
1086,[209.73947]
1087,[2284.249]
1088,[-74.27734]
1089,[2277.815]
1090,[257.16882]
1091,[2280.9783]
1092,[198.33693]
1093,[284.06006]
1094,[743.78156]
1095,[675.3109]
1096,[284.9544]
1097,[724.3275]
1098,[2281.52]
1099,[245.15254]
1100,[2277.4683]
1101,[677.6185]
1102,[274.91766]
1103,[2278.0957]
1104,[2276.9766]
1105,[217.45648]
1106,[2280.2053]
1107,[673.2761]
1108,[669.31055]
1109,[2279.692]
1110,[326.84738]
1111,[266.7191]
1112,[236.05241]
1113,[307.73505]
1114,[303.55872]
1115,[678.38135]
1116,[261.77734]
1117,[2278.1755]
1118,[290.55777]
1119,[278.25903]
1120,[273.48132]
1121,[676.68225]
1122,[679.81464]
1123,[749.10693]
1124,[737.5589]
1125,[590.1874]
1126,[690.6049]
1127,[715.5974]
1128,[2283.5037]
1129,[280.32175]
1130,[321.0715]
1131,[676.3348]
1132,[2278.2893]
1133,[661.33496]
1134,[726.01227]
1135,[2276.9531]
1136,[261.63934]
1137,[689.4409]
1138,[677.57367]
1139,[-111.9886]
1140,[622.71466]
1141,[708.29865]
1142,[265.73105]
1143,[711.0719]
1144,[272.0497]
1145,[2276.7444]
1146,[-115.94139]
1147,[256.58606]
1148,[663.94434]
1149,[249.37024]
1150,[731.30286]
1151,[361.18387]
1152,[280.43884]
1153,[604.36035]
1154,[676.46106]
1155,[2277.1206]
1156,[2278.5923]
1157,[655.0345]
1158,[688.633]
1159,[724.91223]
1160,[589.13135]
1161,[693.05884]
1162,[-101.31947]
1163,[737.59576]
1164,[-115.074265]
1165,[622.01245]
1166,[590.4755]
1167,[2280.332]
1168,[348.39908]
1169,[719.24164]
1170,[324.18076]
1171,[260.89127]
1172,[593.59735]
1173,[300.22638]
1174,[628.60114]
1175,[677.5818]
1176,[275.80396]
1177,[285.5501]
1178,[-96.42026]
1179,[2277.7178]
1180,[282.01978]
1181,[209.3885]
1182,[662.08514]
1183,[269.89417]
1184,[-108.246216]
1185,[236.87202]
1186,[271.15744]
1187,[271.60928]
1188,[2277.3203]
1189,[279.9123]
1190,[342.9336]
1191,[2278.6062]
1192,[-115.641174]
1193,[261.74066]
1194,[646.2605]
1195,[627.98987]
1196,[2281.7644]
1197,[298.73987]
1198,[291.0514]
1199,[269.91162]
1200,[770.8381]
1201,[-115.97673]
1202,[253.81941]
1203,[302.7181]
1204,[224.09639]
1205,[710.28]
1206,[-115.95143]
1207,[306.65564]
1208,[698.524]
1209,[672.7227]
1210,[242.85738]
1211,[273.50366]
1212,[303.52902]
1213,[286.66107]
1214,[693.1532]
1215,[707.5895]
1216,[732.47437]
1217,[262.99597]
1218,[307.8402]
1219,[662.7998]
1220,[130.2239]
1221,[-115.983444]
1222,[688.0201]
1223,[246.37265]
1224,[2276.3188]
1225,[-92.87106]
1226,[261.96277]
1227,[229.63533]
1228,[-115.976746]
1229,[269.16568]
1230,[-89.50052]
1231,[642.0489]
1232,[313.87787]
1233,[677.4225]
1234,[710.30646]
1235,[270.39545]
1236,[682.10486]
1237,[250.9702]
1238,[729.89844]
1239,[706.9612]
1240,[697.096]
1241,[705.973]
1242,[655.76935]
1243,[275.00934]
1244,[328.938]
1245,[658.22565]
1246,[242.86594]
1247,[272.34686]
1248,[339.53833]
1249,[-99.02736]
1250,[234.1392]
1251,[263.92474]
1252,[654.4441]
1253,[675.57605]
1254,[293.06915]
1255,[243.50777]
1256,[258.7887]
1257,[724.51294]
1258,[669.25653]
1259,[343.24237]
1260,[-115.93309]
1261,[618.5642]
1262,[703.76636]
1263,[245.12001]
1264,[2281.8833]
1265,[218.75752]
1266,[638.3933]
1267,[273.03833]
1268,[169.98344]
1269,[247.73337]
1270,[277.698]
1271,[295.0276]
1272,[695.3126]
1273,[2279.937]
1274,[2284.1172]
1275,[581.63965]
1276,[257.9038]
1277,[690.8702]
1278,[324.8695]
1279,[716.13477]
1280,[241.3666]
1281,[300.34045]
1282,[664.0288]
1283,[682.61127]
1284,[313.69934]
1285,[244.96175]
1286,[2281.1548]
1287,[603.7771]
1288,[701.39465]
1289,[258.1034]
1290,[650.89935]
1291,[331.0639]
1292,[274.84375]
1293,[573.0378]
1294,[711.17523]
1295,[261.96906]
1296,[250.71846]
1297,[2277.163]
1298,[633.0859]
1299,[294.09317]
1300,[247.21349]
1301,[-115.32007]
1302,[703.7876]
1303,[689.1623]
1304,[263.0338]
1305,[265.44806]
1306,[281.9101]
1307,[280.90897]
1308,[693.55597]
1309,[744.0997]
1310,[327.69238]
1311,[661.69385]
1312,[-115.74365]
1313,[253.53072]
1314,[290.00174]
1315,[613.36145]
1316,[630.23206]
1317,[641.8864]
1318,[-115.97673]
1319,[257.6574]
1320,[272.60754]
1321,[659.0646]
1322,[230.98007]
1323,[676.5817]
1324,[-115.67374]
1325,[-115.93573]
1326,[-115.95224]
1327,[241.93362]
1328,[227.15013]
1329,[681.85223]
1330,[266.7896]
1331,[669.73065]
1332,[315.73633]
1333,[2280.9814]
1334,[232.71262]
1335,[212.27171]
1336,[715.1945]
1337,[573.23157]
1338,[709.20996]
1339,[-15.976547]
1340,[327.31082]
1341,[-115.9778]
1342,[672.59064]
1343,[240.08005]
1344,[294.38367]
1345,[-115.98758]
1346,[215.51674]
1347,[2280.0303]
1348,[-115.97673]
1349,[2276.225]
1350,[661.9541]
1351,[652.9343]
1352,[245.86894]
1353,[372.01868]
1354,[552.2784]
1355,[313.56857]
1356,[299.08813]
1357,[682.82654]
1358,[290.06522]
1359,[305.65167]
1360,[300.01288]
1361,[230.52393]
1362,[301.24387]
1363,[637.14655]
1364,[235.3957]
1365,[235.05034]
1366,[2282.2676]
1367,[587.6643]
1368,[707.7458]
1369,[307.8537]
1370,[-115.98314]
1371,[742.256]
1372,[-115.89607]
1373,[2281.4343]
1374,[-112.80351]
1375,[2278.2056]
1376,[247.5441]
1377,[262.88992]
1378,[-115.966095]
1379,[319.54175]
1380,[286.9168]
1381,[301.53195]
1382,[719.1633]
1383,[278.92627]
1384,[2276.934]
1385,[702.0374]
1386,[218.00725]
1387,[329.89404]
1388,[239.91978]
1389,[232.71281]
1390,[746.9213]
1391,[314.2575]
1392,[2275.8396]
1393,[276.03305]
1394,[630.1018]
1395,[686.76544]
1396,[556.5347]
1397,[686.17053]
1398,[604.80945]
1399,[293.73022]
1400,[717.07367]
1401,[252.4392]
1402,[621.18823]
1403,[-109.07344]
1404,[656.82086]
1405,[2283.7866]
1406,[658.29974]
1407,[261.14542]
1408,[250.5691]
1409,[253.0557]
1410,[2282.039]
1411,[250.17056]
1412,[271.53607]
1413,[664.063]
1414,[243.68282]
1415,[255.43224]
1416,[280.32782]
1417,[259.33826]
1418,[2277.2075]
1419,[211.67415]
1420,[-114.72945]
1421,[274.4232]
1422,[2276.3547]
1423,[220.07716]
1424,[2278.3762]
1425,[624.14087]
1426,[626.07263]
1427,[645.74884]
1428,[621.7709]
1429,[644.1294]
1430,[616.2414]
1431,[2279.9465]
1432,[269.99603]
1433,[275.14713]
1434,[2279.5068]
1435,[656.0416]
1436,[640.58057]
1437,[2276.3206]
1438,[243.54364]
1439,[695.9378]
1440,[248.74486]
1441,[660.59174]
1442,[-115.94147]
1443,[728.1057]
1444,[272.26575]
1445,[284.56442]
1446,[244.55249]
1447,[2276.0708]
1448,[691.1433]
1449,[596.84436]
1450,[723.2568]
1451,[256.62878]
1452,[719.06665]
1453,[721.9425]
1454,[331.31677]
1455,[2276.234]
1456,[215.96814]
1457,[271.94873]
1458,[298.8786]
1459,[-115.87811]
1460,[249.70578]
1461,[238.7772]
1462,[684.24347]
1463,[2280.3206]
1464,[703.2138]
1465,[298.12225]
1466,[658.303]
1467,[180.01476]
1468,[228.74559]
1469,[274.07965]
1470,[2277.6694]
1471,[275.7713]
1472,[211.81519]
1473,[761.95905]
