Episodio,Puntaje
1037,[-113.253525]
1038,[-110.711395]
1039,[-38.26082]
1040,[-109.38814]
1041,[-115.97589]
1042,[-36.507385]
1043,[-115.96039]
1044,[-53.49536]
1045,[-90.69626]
1046,[-46.879974]
1047,[-95.00955]
1048,[-36.105804]
1049,[-108.54031]
1050,[-76.27524]
1051,[-109.14035]
1052,[-110.79613]
1053,[-42.23311]
1054,[-80.26445]
1055,[-96.10341]
1056,[-83.192566]
1057,[-110.16408]
1058,[-16.762543]
1059,[-110.91557]
1060,[-104.59035]
1061,[-113.889725]
1062,[-75.95064]
1063,[-115.99751]
1064,[-91.39784]
1065,[-98.23212]
1066,[-42.092407]
1067,[-114.5806]
1068,[-108.12169]
1069,[-104.91594]
1070,[-67.053375]
1071,[-29.022202]
1072,[-115.97923]
1073,[-115.9986]
1074,[-115.99333]
1075,[-86.75456]
1076,[-98.70352]
1077,[-79.29202]
1078,[-90.61276]
1079,[-75.34004]
1080,[-106.097595]
1081,[-57.045364]
1082,[-80.06444]
1083,[-66.35593]
1084,[-23.699509]
1085,[-114.455185]
1086,[-108.08812]
1087,[-99.914474]
1088,[-92.2372]
1089,[-114.67343]
1090,[-115.98959]
1091,[-84.9095]
1092,[-108.24176]
1093,[-64.7601]
1094,[-54.153625]
1095,[-115.99716]
1096,[-102.97995]
1097,[-97.82124]
1098,[-98.245316]
1099,[-105.96562]
1100,[-84.66753]
1101,[-115.50206]
1102,[-28.220642]
1103,[-49.101944]
1104,[-112.54256]
1105,[-93.916916]
1106,[-115.975876]
1107,[-115.818756]
1108,[-85.45001]
1109,[-67.30829]
1110,[-115.87413]
1111,[-76.53285]
1112,[-115.93022]
1113,[-110.57356]
1114,[-86.889465]
1115,[-104.982285]
1116,[-45.534927]
1117,[-89.53197]
1118,[-115.9756]
1119,[-99.46744]
1120,[-109.31227]
1121,[-115.72743]
1122,[-115.92958]
1123,[-115.97012]
1124,[-99.155685]
1125,[-88.05559]
1126,[-33.735626]
1127,[-69.53708]
1128,[-112.71823]
1129,[-110.79428]
1130,[-115.83862]
1131,[-98.79019]
1132,[-75.349945]
1133,[-97.08304]
1134,[-94.65268]
1135,[-49.349106]
1136,[-87.82471]
1137,[-78.21892]
1138,[-81.16547]
1139,[-114.26074]
1140,[-94.056335]
1141,[-111.84033]
1142,[-63.450897]
1143,[-115.99065]
1144,[-115.896545]
1145,[-85.82913]
1146,[-115.76466]
1147,[-108.86551]
1148,[-78.406555]
1149,[-89.359924]
1150,[-91.0578]
1151,[-115.90964]
1152,[-115.99724]
