Episodio,Puntaje
1099,[740.]
1100,[250.]
1101,[681.]
1102,[246.]
1103,[366.]
1104,[326.]
1105,[847.]
1106,[788.]
1107,[444.]
1108,[367.]
1109,[181.]
1110,[637.]
1111,[650.]
1112,[475.]
1113,[419.]
1114,[413.]
1115,[200.]
1116,[116.]
1117,[612.]
1118,[579.]
1119,[510.]
1120,[325.]
1121,[631.]
1122,[290.]
1123,[389.]
1124,[187.]
1125,[906.]
1126,[649.]
1127,[832.]
1128,[241.]
1129,[300.]
1130,[524.]
1131,[173.]
1132,[478.]
1133,[691.]
1134,[978.]
1135,[301.]
1136,[574.]
1137,[310.]
1138,[224.]
1139,[487.]
1140,[496.]
1141,[214.]
1142,[368.]
1143,[795.]
1144,[169.]
1145,[467.]
1146,[425.]
1147,[544.]
1148,[465.]
1149,[404.]
1150,[141.]
1151,[198.]
1152,[384.]
1153,[475.]
1154,[499.]
1155,[245.]
1156,[121.]
1157,[444.]
1158,[590.]
1159,[593.]
1160,[726.]
1161,[542.]
1162,[506.]
1163,[125.]
1164,[773.]
1165,[387.]
1166,[741.]
1167,[494.]
1168,[671.]
1169,[307.]
1170,[384.]
1171,[515.]
1172,[269.]
1173,[200.]
1174,[703.]
1175,[645.]
1176,[846.]
1177,[189.]
1178,[614.]
1179,[147.]
1180,[195.]
1181,[409.]
1182,[192.]
1183,[563.]
1184,[533.]
1185,[544.]
1186,[492.]
1187,[199.]
1188,[594.]
1189,[733.]
1190,[259.]
1191,[155.]
1192,[237.]
1193,[427.]
1194,[496.]
1195,[264.]
1196,[547.]
1197,[560.]
1198,[230.]
1199,[713.]
1200,[904.]
1201,[625.]
1202,[462.]
1203,[255.]
1204,[324.]
1205,[352.]
1206,[357.]
1207,[163.]
1208,[183.]
1209,[527.]
1210,[908.]
1211,[581.]
1212,[214.]
1213,[230.]
1214,[126.]
1215,[408.]
1216,[173.]
1217,[564.]
1218,[813.]
1219,[232.]
1220,[645.]
1221,[235.]
1222,[386.]
1223,[744.]
1224,[833.]
1225,[325.]
1226,[245.]
1227,[314.]
1228,[670.]
1229,[783.]
1230,[641.]
1231,[177.]
1232,[148.]
1233,[233.]
1234,[191.]
1235,[540.]
1236,[288.]
1237,[388.]
1238,[381.]
1239,[262.]
1240,[819.]
1241,[977.]
1242,[287.]
1243,[432.]
1244,[127.]
1245,[640.]
1246,[175.]
1247,[961.]
1248,[575.]
1249,[180.]
1250,[395.]
1251,[901.]
1252,[375.]
1253,[219.]
1254,[459.]
1255,[246.]
1256,[399.]
1257,[418.]
1258,[650.]
1259,[656.]
1260,[503.]
1261,[386.]
1262,[437.]
1263,[789.]
1264,[714.]
1265,[869.]
1266,[300.]
1267,[121.]
1268,[886.]
1269,[694.]
1270,[693.]
1271,[1015.]
1272,[408.]
1273,[486.]
1274,[445.]
1275,[442.]
1276,[536.]
1277,[471.]
1278,[439.]
1279,[687.]
1280,[254.]
1281,[479.]
1282,[508.]
1283,[709.]
1284,[307.]
1285,[411.]
1286,[576.]
1287,[209.]
1288,[135.]
1289,[242.]
1290,[189.]
1291,[295.]
1292,[334.]
1293,[163.]
1294,[446.]
1295,[615.]
1296,[254.]
1297,[188.]
1298,[587.]
1299,[762.]
1300,[416.]
1301,[159.]
1302,[116.]
1303,[152.]
1304,[247.]
1305,[689.]
1306,[198.]
1307,[240.]
1308,[303.]
1309,[508.]
1310,[122.]
1311,[467.]
1312,[610.]
1313,[167.]
1314,[443.]
1315,[562.]
1316,[179.]
1317,[832.]
1318,[838.]
1319,[680.]
1320,[798.]
1321,[147.]
1322,[395.]
1323,[342.]
1324,[300.]
1325,[481.]
1326,[519.]
1327,[1048.]
1328,[315.]
1329,[809.]
1330,[751.]
1331,[153.]
1332,[403.]
1333,[685.]
1334,[441.]
1335,[340.]
1336,[207.]
1337,[154.]
1338,[735.]
1339,[550.]
1340,[254.]
1341,[311.]
1342,[470.]
1343,[286.]
1344,[174.]
1345,[394.]
1346,[791.]
1347,[242.]
1348,[299.]
1349,[797.]
1350,[931.]
1351,[338.]
1352,[789.]
1353,[257.]
1354,[829.]
1355,[119.]
1356,[683.]
1357,[558.]
1358,[335.]
1359,[396.]
1360,[884.]
1361,[625.]
1362,[382.]
1363,[1067.]
