Episodio,Puntaje
838,[0.9469]
839,[0.94540006]
840,[0.92300004]
841,[0.84029984]
842,[0.9852]
843,[-0.21000025]
844,[0.94780004]
845,[0.98]
846,[0.9706]
847,[-0.21000025]
848,[0.96610004]
849,[0.98440003]
850,[0.92410004]
851,[0.9632]
852,[-0.21000025]
853,[0.90459996]
854,[0.89519995]
855,[0.93950003]
856,[0.9579]
857,[-0.21000025]
858,[0.93270004]
859,[0.9843]
860,[-0.21000025]
861,[-0.21000025]
862,[0.9899]
863,[0.90110004]
864,[0.90059996]
865,[0.88769996]
866,[0.9536]
867,[0.9587]
868,[0.9459]
869,[0.9677]
870,[0.972]
871,[0.93530005]
872,[0.99619997]
873,[0.97510004]
874,[0.9369]
875,[0.94610006]
876,[0.9431001]
877,[-0.21000025]
878,[0.9171001]
879,[0.9]
880,[0.9683]
881,[0.9394001]
882,[0.97910005]
883,[0.9871]
884,[-0.21000025]
885,[0.9676]
886,[0.9380001]
887,[0.969]
888,[0.9787]
889,[0.9902]
890,[0.8911]
891,[0.9944]
892,[-0.21000025]
893,[-0.21000025]
894,[0.84389985]
895,[0.9243]
896,[0.8430999]
897,[0.957]
898,[0.96580005]
899,[-0.21000025]
900,[0.9674]
901,[0.7917998]
902,[0.9722]
903,[-0.21000025]
904,[0.8665999]
905,[0.8365998]
906,[-0.21000025]
907,[0.8821]
908,[0.9942]
909,[0.9899]
910,[0.9678]
911,[0.9398001]
912,[0.9964]
913,[-0.21000025]
914,[-0.21000025]
915,[0.8559999]
916,[-0.21000025]
917,[0.8686999]
918,[0.9138]
919,[0.9606]
920,[0.9873]
921,[-0.21000025]
922,[0.9044]
923,[0.99619997]
924,[-0.21000025]
925,[-0.21000025]
926,[0.9952]
927,[0.924]
928,[0.9866]
929,[-0.21000025]
930,[0.8500999]
931,[0.975]
932,[-0.21000025]
933,[0.9409]
934,[-0.21000025]
935,[0.9542]
936,[0.88299996]
937,[-0.21000025]
938,[0.9733]
939,[0.96680003]
940,[0.9796]
941,[0.9074]
942,[-0.21000025]
943,[0.8929]
944,[-0.21000025]
945,[0.93390006]
946,[-0.21000025]
947,[-0.21000025]
948,[0.90919995]
949,[0.9737]
950,[0.93950003]
951,[0.89149994]
952,[-0.21000025]
953,[-0.21000025]
954,[0.97980005]
955,[0.9713]
956,[0.9715]
957,[0.97480005]
958,[0.9268001]
959,[0.99340004]
960,[-0.21000025]
961,[0.92200005]
962,[0.90559995]
963,[0.9691]
964,[0.9161]
965,[0.9430001]
966,[0.9388001]
967,[0.9932]
968,[-0.21000025]
969,[-0.21000025]
970,[0.99340004]
971,[0.88039994]
972,[-0.21000025]
973,[0.92700005]
974,[0.9845]
975,[0.95140004]
976,[0.9874]
977,[-0.21000025]
978,[0.96440005]
979,[0.9927]
980,[0.8961]
981,[0.9114]
982,[-0.21000025]
983,[0.92990005]
984,[0.9164]
985,[0.94170004]
986,[0.95400006]
987,[0.8017998]
988,[-0.21000025]
989,[0.97080004]
990,[0.9609]
991,[0.9351001]
992,[0.971]
993,[0.93790007]
994,[0.9667]
995,[0.9967]
996,[-0.21000025]
997,[0.95400006]
998,[0.921]
999,[0.9531]
1000,[0.94920003]
1001,[0.9858]
1002,[0.8261998]
1003,[0.98719996]
1004,[0.93180007]
1005,[-0.21000025]
1006,[-0.21000025]
1007,[0.9633]
1008,[0.93820006]
1009,[0.9706]
1010,[0.9519]
1011,[-0.21000025]
1012,[-0.21000025]
1013,[0.83679986]
1014,[-0.21000025]
1015,[0.93590003]
1016,[-0.21000025]
1017,[0.9752]
1018,[-0.21000025]
1019,[-0.21000025]
1020,[0.97940004]
1021,[0.9737]
1022,[0.90389997]
1023,[-0.21000025]
1024,[0.9535]
1025,[-0.21000025]
1026,[0.98330003]
1027,[0.8641999]
1028,[-0.21000025]
1029,[0.91690004]
1030,[0.9719]
1031,[-0.21000025]
1032,[-0.21000025]
1033,[0.9771]
1034,[0.966]
1035,[-0.21000025]
1036,[0.97789997]
1037,[-0.21000025]
1038,[-0.21000025]
1039,[0.9871]
1040,[0.9852]
1041,[-0.21000025]
1042,[0.8499999]
1043,[0.9245]
1044,[-0.21000025]
1045,[0.953]
1046,[0.98410004]
1047,[0.9637]
1048,[-0.21000025]
1049,[0.9862]
1050,[0.9874]
1051,[0.88789994]
1052,[0.9699]
1053,[0.9311001]
1054,[-0.21000025]
1055,[0.9949]
1056,[-0.21000025]
1057,[-0.21000025]
1058,[-0.21000025]
1059,[0.95070004]
1060,[0.92490005]
1061,[0.9647]
1062,[0.96070004]
1063,[0.9902]
1064,[0.9283]
1065,[-0.21000025]
1066,[0.9759]
1067,[-0.21000025]
1068,[0.968]
1069,[0.9853]
1070,[0.9839]
1071,[0.95040005]
1072,[0.9566]
1073,[0.9577]
1074,[0.9615]
1075,[0.9648]
1076,[0.9868]
1077,[-0.21000025]
1078,[0.94170004]
1079,[0.9118]
1080,[0.98]
1081,[-0.21000025]
1082,[0.87039995]
1083,[0.92700005]
1084,[0.9835]
1085,[-0.21000025]
1086,[0.8868]
1087,[0.9945]
1088,[0.8858]
1089,[-0.21000025]
1090,[0.9549]
1091,[0.9733]
1092,[0.9862]
1093,[0.93770003]
1094,[0.9667]
1095,[0.8456999]
1096,[0.96889997]
1097,[0.97010005]
1098,[0.8589999]
1099,[0.96610004]
1100,[0.89559996]
1101,[0.9157]
1102,[0.98810005]
1103,[0.8972]
1104,[-0.21000025]
1105,[0.80099976]
1106,[0.94890004]
1107,[0.9942]
1108,[0.95890003]
1109,[-0.21000025]
1110,[0.94790006]
1111,[0.9811]
1112,[0.8645999]
1113,[0.9698]
1114,[-0.21000025]
1115,[0.972]
1116,[0.976]
1117,[0.9621]
1118,[0.9509]
1119,[0.9537]
1120,[-0.21000025]
1121,[0.88809997]
1122,[0.9716]
1123,[0.96430004]
1124,[0.97110003]
1125,[0.94510007]
1126,[-0.21000025]
1127,[0.91410005]
1128,[0.9902]
1129,[-0.21000025]
1130,[0.9738]
1131,[-0.21000025]
1132,[0.9146]
1133,[0.8035998]
1134,[0.9526]
1135,[0.83169985]
1136,[-0.21000025]
1137,[0.9537]
1138,[0.91400003]
1139,[0.9809]
1140,[-0.21000025]
1141,[0.8455999]
1142,[0.9697]
1143,[-0.21000025]
1144,[0.92010003]
1145,[0.9867]
1146,[0.96540004]
1147,[0.9972]
1148,[0.99219996]
1149,[0.9233]
1150,[0.99480003]
1151,[0.9565]
1152,[0.93180007]
1153,[0.79889977]
1154,[0.9581]
1155,[0.92590004]
1156,[0.87679994]
1157,[-0.21000025]
1158,[0.98310006]
1159,[-0.21000025]
1160,[0.9337001]
1161,[-0.21000025]
1162,[0.98440003]
1163,[0.9904]
1164,[0.95400006]
1165,[0.89989996]
1166,[0.97510004]
1167,[-0.21000025]
1168,[0.96110004]
1169,[-0.21000025]
1170,[0.9047]
1171,[0.9842]
1172,[-0.21000025]
1173,[0.9575]
1174,[0.90910006]
1175,[-0.21000025]
1176,[0.8285998]
1177,[-0.21000025]
1178,[0.94470006]
1179,[0.9788]
1180,[0.8513999]
1181,[0.88729995]
1182,[-0.21000025]
1183,[0.93780005]
1184,[-0.21000025]
1185,[0.8566999]
1186,[0.9942]
1187,[-0.21000025]
1188,[0.9452]
1189,[0.92600006]
1190,[0.89269996]
1191,[0.9566]
1192,[0.9667]
1193,[0.9772]
1194,[0.93900007]
1195,[0.9229]
1196,[0.9116]
1197,[0.94670004]
1198,[-0.21000025]
1199,[-0.21000025]
1200,[-0.21000025]
1201,[0.9697]
1202,[0.9857]
1203,[-0.21000025]
1204,[0.9788]
1205,[0.8429999]
1206,[0.9869]
1207,[0.9107]
1208,[0.9715]
1209,[0.9398001]
1210,[0.97040004]
1211,[0.9944]
1212,[0.92210007]
1213,[0.9759]
1214,[-0.21000025]
1215,[0.92410004]
1216,[-0.21000025]
1217,[0.9340001]
1218,[0.8195998]
1219,[0.8235998]
1220,[0.9254]
1221,[0.9258001]
1222,[0.987]
1223,[0.9874]
1224,[0.8888999]
1225,[0.9717]
1226,[0.9619]
1227,[-0.21000025]
1228,[-0.21000025]
1229,[0.9736]
1230,[0.90610003]
1231,[0.92670006]
1232,[0.95900005]
1233,[0.88989997]
1234,[0.9469]
1235,[-0.21000025]
1236,[-0.21000025]
1237,[-0.21000025]
1238,[0.9942]
1239,[0.9344001]
1240,[0.83459985]
1241,[-0.21000025]
1242,[0.98330003]
1243,[0.9677]
1244,[0.9958]
1245,[0.8893]
1246,[-0.21000025]
1247,[-0.21000025]
1248,[0.989]
1249,[0.91719997]
1250,[-0.21000025]
1251,[0.9498001]
1252,[0.88069993]
1253,[0.90610003]
1254,[0.93590003]
1255,[0.975]
1256,[-0.21000025]
1257,[0.9373]
1258,[0.94100004]
1259,[0.93140006]
1260,[-0.21000025]
1261,[-0.21000025]
1262,[0.8290999]
1263,[0.9693]
1264,[-0.21000025]
1265,[0.98380005]
1266,[0.9728]
1267,[-0.21000025]
1268,[0.88719994]
